id,name,height_m,footprint_wkt,source_dataset
be6c7cc1-52ed-46f9-8806-20ddc843dea1,,,"POLYGON ((-63.5846534 44.6515313, -63.5845681 44.6515927, -63.5846231 44.6516313, -63.5847084 44.6515699, -63.5846534 44.6515313))",OpenStreetMap
1e6b7a1c-fbad-4cc0-a3e4-a32b78e755e9,,,"POLYGON ((-63.5845875 44.6514849, -63.5845022 44.6515463, -63.5845681 44.6515927, -63.5846534 44.6515313, -63.5845875 44.6514849))",OpenStreetMap
8e8fa1ce-e3dd-48fc-a928-29a041816f33,,,"POLYGON ((-63.5844958 44.6518005, -63.5844385 44.6518417, -63.5845226 44.651901, -63.5846232 44.6518288, -63.5844449 44.6517031, -63.5844017 44.6517342, -63.5844958 44.6518005))",OpenStreetMap
f38ac7eb-90e3-4a83-999b-db88026142c0,,,"POLYGON ((-63.5845226 44.651901, -63.5844385 44.6518417, -63.5843284 44.6519208, -63.5843952 44.6519679, -63.5844125 44.6519801, -63.5845226 44.651901))",OpenStreetMap
44cb9ab8-0920-45d0-a11b-6c2649f0473e,,,"POLYGON ((-63.5845126 44.6401861, -63.5844805 44.6401261, -63.5843396 44.6401643, -63.5843717 44.6402243, -63.5845126 44.6401861))",OpenStreetMap
c559ac3d-582a-46bc-b5e5-f8d94be115de,,,"POLYGON ((-63.5820577 44.6403812, -63.5820763 44.6403754, -63.5820643 44.6403557, -63.5820457 44.6403615, -63.5820577 44.6403812))",OpenStreetMap
4a6d08fa-808b-4408-9fc5-a227ab7aaf25,Barat Spirituality Centre,8.231037139892578,"POLYGON ((-63.5826141 44.6405308, -63.5825714 44.6404513, -63.5825024 44.6404697, -63.5825067 44.6404774, -63.5824893 44.640502, -63.5824621 44.640509, -63.5824297 44.6405596, -63.5824812 44.6405762, -63.5825081 44.6406277, -63.5824783 44.6406355, -63.5824577 44.6406687, -63.5824489 44.6406709, -63.5824665 44.6407048, -63.5824754 44.6407026, -63.5825218 44.6407182, -63.5825534 44.6407099, -63.5825638 44.6406947, -63.5826245 44.6406786, -63.5826631 44.6407522, -63.582643 44.6407836, -63.5826534 44.6408039, -63.5827336 44.6407839, -63.5827483 44.6408125, -63.5827912 44.6408027, -63.5828181 44.6407526, -63.5827276 44.6405795, -63.5827368 44.6405779, -63.5827148 44.6405309, -63.5826571 44.6405156, -63.5826141 44.6405308))",OpenStreetMap
1ec5b975-ecc3-4930-9b22-01404cfca0f7,Fountain Academy,,"POLYGON ((-63.5820668 44.6411434, -63.5820632 44.6411365, -63.5820081 44.6411508, -63.5818969 44.6411799, -63.5819864 44.6413553, -63.5819288 44.6413701, -63.5819864 44.641483, -63.5820452 44.6414678, -63.5820577 44.6414922, -63.5822852 44.6414334, -63.582145 44.6411585, -63.58213 44.6411624, -63.5821141 44.6411312, -63.5820668 44.6411434))",OpenStreetMap
7121f243-36ac-45f5-a368-2e71054f76fa,Sacred Heart School,12.049979209899902,"POLYGON ((-63.582467 44.6409382, -63.5824573 44.6409194, -63.5825327 44.6408997, -63.5823835 44.6406109, -63.5822193 44.6406538, -63.5822317 44.6406777, -63.5822171 44.6406815, -63.5822368 44.6407198, -63.5822515 44.640716, -63.582298 44.640806, -63.5822328 44.640823, -63.5821512 44.6406649, -63.5820602 44.6406887, -63.582032 44.640634, -63.5818143 44.6406909, -63.5817904 44.6406445, -63.5815693 44.6407023, -63.5816336 44.6408268, -63.5813934 44.6408896, -63.5814735 44.6410448, -63.5816762 44.6409918, -63.581788 44.6412083, -63.5818969 44.6411799, -63.5820081 44.6411508, -63.5819533 44.6410447, -63.5821883 44.6409832, -63.58218 44.6409672, -63.582288 44.6409389, -63.5822999 44.6409619, -63.5823806 44.6409409, -63.5823872 44.6409538, -63.5823925 44.6409524, -63.5824298 44.6410247, -63.5824957 44.6410075, -63.5824608 44.6409398, -63.582467 44.6409382), (-63.5821279 44.6408874, -63.5818566 44.6409579, -63.5818068 44.640861, -63.5820781 44.6407905, -63.5821279 44.6408874))",OpenStreetMap
ddcbb4b4-263a-46d6-ae64-2f82b1086c30,Spring Garden,16.808324813842773,"POLYGON ((-63.5814046 44.6413798, -63.5814274 44.6413458, -63.5813202 44.641309, -63.5813751 44.6412284, -63.5810622 44.6411229, -63.5809092 44.6413502, -63.580916 44.6413588, -63.5812088 44.6414593, -63.5812253 44.6414545, -63.5812808 44.6413721, -63.5813382 44.6413918, -63.5813855 44.6414081, -63.5814046 44.6413798))",OpenStreetMap
30b349a6-d572-45ff-bc14-1145627b72f7,,8.282142639160156,"POLYGON ((-63.5808096 44.641384, -63.5808901 44.6413509, -63.5808251 44.6412707, -63.5807446 44.6413038, -63.5808096 44.641384))",Microsoft ML Buildings
9611e1b4-fa38-4c8f-a4e4-bca634af4ad4,,17.568668365478516,"POLYGON ((-63.5807745 44.6411559, -63.5806869 44.6409686, -63.5805773 44.6409946, -63.5806648 44.6411819, -63.5807745 44.6411559))",OpenStreetMap
ae4f0f2a-e002-4303-802f-56b02a6a8aaa,,16.208232879638672,"POLYGON ((-63.5807962 44.6411286, -63.5808504 44.6411171, -63.5807759 44.6409382, -63.5807217 44.6409496, -63.5807962 44.6411286))",Microsoft ML Buildings
be714195-9fde-4baf-9ed3-7a18e3c749a4,Parkland at the Gardens Retirement Living,,"POLYGON ((-63.5807758 44.6405586, -63.5808494 44.6405404, -63.5808857 44.6406087, -63.580921 44.6406001, -63.5809238 44.6406053, -63.581018 44.6405815, -63.5810151 44.6405757, -63.5810512 44.6405666, -63.581027 44.6405183, -63.5810476 44.6405127, -63.581032 44.6404817, -63.5810401 44.6404802, -63.5809876 44.6403741, -63.5809809 44.6403762, -63.5809695 44.6403552, -63.5809475 44.6403592, -63.5809418 44.6403502, -63.5809911 44.640337, -63.5809264 44.6402105, -63.5807205 44.6402621, -63.5807063 44.6402327, -63.5806018 44.6402591, -63.5806366 44.6403274, -63.5801666 44.6404481, -63.5801709 44.6404549, -63.5801454 44.6404903, -63.5800218 44.6405228, -63.5800431 44.6405637, -63.5800144 44.6405719, -63.5800536 44.6406454, -63.5800926 44.6406358, -63.5801323 44.6407146, -63.5801382 44.6407136, -63.5801539 44.640744, -63.5801789 44.6407385, -63.5802023 44.6407852, -63.5802361 44.6407771, -63.5802448 44.6407871, -63.580336 44.6407643, -63.5803318 44.6407502, -63.58037 44.6407416, -63.5803345 44.6406723, -63.5804433 44.6406459, -63.5804462 44.6406501, -63.5805094 44.6406344, -63.5805066 44.6406287, -63.5805331 44.6406205, -63.5805352 44.6406273, -63.5805676 44.6406192, -63.5805782 44.6406402, -63.5806334 44.6406265, -63.5806235 44.6406055, -63.5806544 44.6405964, -63.5806508 44.6405906, -63.580678 44.6405845, -63.5806801 44.6405898, -63.5807426 44.6405735, -63.5807413 44.6405678, -63.5807758 44.6405586))",OpenStreetMap
8d95e283-ce7d-4c45-af39-a8555c7d4bac,Park Victoria,,"POLYGON ((-63.5783511 44.6410384, -63.5783796 44.641093, -63.5784375 44.6410778, -63.5784405 44.6410841, -63.5785253 44.6410618, -63.5785217 44.6410546, -63.5785805 44.6410394, -63.578553 44.6409861, -63.5785714 44.6409812, -63.5784846 44.6408118, -63.5784675 44.6408162, -63.5784424 44.6407678, -63.5784601 44.640763, -63.5784308 44.6407056, -63.5784491 44.6407008, -63.5784186 44.6406412, -63.5784274 44.6406394, -63.5784439 44.6406355, -63.5784689 44.6406875, -63.5785193 44.6406751, -63.5785733 44.6406618, -63.5784964 44.6405018, -63.5784398 44.6405158, -63.5783888 44.6405284, -63.5784126 44.6405777, -63.5783981 44.6405812, -63.5783886 44.6405829, -63.5783635 44.6405341, -63.5783452 44.6405388, -63.5783164 44.6404824, -63.5783 44.6404868, -63.5782749 44.6404375, -63.5782928 44.6404327, -63.5782058 44.6402637, -63.5781875 44.6402685, -63.57816 44.6402143, -63.5781024 44.6402291, -63.5780987 44.6402219, -63.5780593 44.6402322, -63.5780139 44.6402442, -63.5780176 44.6402514, -63.57796 44.6402667, -63.5779875 44.64032, -63.5779685 44.6403249, -63.5780559 44.6404947, -63.578073 44.6404903, -63.5780981 44.6405391, -63.5780804 44.6405439, -63.5781085 44.6405991, -63.5780895 44.6406039, -63.5781763 44.6407724, -63.5781934 44.640768, -63.5782222 44.6408241, -63.5782399 44.6408193, -63.5782657 44.640869, -63.5782471 44.6408738, -63.578334 44.6410428, -63.5783511 44.6410384))",OpenStreetMap
727fa846-a563-48e5-aeb6-091ea494d45c,,,"POLYGON ((-63.5780087 44.6413063, -63.5779784 44.6412479, -63.5778737 44.6412754, -63.577904 44.6413337, -63.5780087 44.6413063))",OpenStreetMap
5d2d63b2-cd15-4603-aa65-a373ad00b2aa,,,"POLYGON ((-63.5781382 44.6416049, -63.578082 44.6414897, -63.5779565 44.6415207, -63.577975 44.6415587, -63.5779253 44.641571, -63.5779539 44.6416297, -63.5780036 44.6416174, -63.5780126 44.6416359, -63.5781382 44.6416049))",OpenStreetMap
ce8ffadc-0ea2-4838-82b0-e06686c9305e,,11.154348373413086,"POLYGON ((-63.5783123 44.6414008, -63.5783895 44.6415785, -63.5785144 44.641551, -63.5784372 44.6413733, -63.5783123 44.6414008))",Microsoft ML Buildings
3b618058-fe38-4003-8675-6157dde026cc,,14.437509536743164,"POLYGON ((-63.5784961 44.6414534, -63.5785899 44.6414307, -63.5786581 44.6415733, -63.5787458 44.6415521, -63.5786321 44.6413144, -63.5784506 44.6413583, -63.5784961 44.6414534))",Microsoft ML Buildings
ed57b65a-8028-429c-a3cd-c3412716f922,The Trillium,22.624143600463867,"POLYGON ((-63.5790137 44.6412557, -63.5789872 44.6412447, -63.5789602 44.6412394, -63.5789304 44.6412391, -63.5789053 44.6412434, -63.5788909 44.6412137, -63.5787304 44.6412549, -63.5788278 44.6414407, -63.5788175 44.6414447, -63.5788161 44.6414639, -63.5788221 44.6414876, -63.5788353 44.6415128, -63.5788506 44.6415321, -63.5788698 44.641547, -63.5788802 44.6415452, -63.5789958 44.6417837, -63.5792846 44.6417089, -63.5790748 44.6412848, -63.5790504 44.6412923, -63.5790333 44.6412699, -63.5790137 44.6412557))",OpenStreetMap
69c8a707-5bce-479d-ad2c-32868306663d,Garden Park,17.413776397705078,"POLYGON ((-63.5807748 44.6418412, -63.5803904 44.6410696, -63.5801511 44.64113, -63.5805355 44.6419016, -63.5807748 44.6418412))",OpenStreetMap
c3461e6c-5b10-406f-8935-d7c05944a27c,,,"POLYGON ((-63.5794623 44.6422823, -63.5795755 44.6422532, -63.5794944 44.6420934, -63.5794773 44.6420978, -63.5794658 44.6420752, -63.5793697 44.6420999, -63.5794623 44.6422823))",OpenStreetMap
be925b22-0d39-461c-8b15-97c115c4c71f,,,"POLYGON ((-63.5793608 44.6420125, -63.5792202 44.6420503, -63.5792366 44.6420839, -63.5793798 44.6420474, -63.5793608 44.6420125))",OpenStreetMap
7e093c3b-7f13-4fc6-984b-cf3854d19d0e,,,"POLYGON ((-63.5794318 44.6420672, -63.5794616 44.6420603, -63.5794418 44.6420176, -63.579412 44.6420252, -63.5794318 44.6420672))",OpenStreetMap
2d6937d7-6afb-4192-ba59-47840cdb4416,,,"POLYGON ((-63.5793557 44.6418955, -63.5793352 44.6418568, -63.5792106 44.6418901, -63.5792292 44.6419252, -63.5791842 44.6419373, -63.5792028 44.6419723, -63.5792468 44.6419605, -63.5792666 44.6419978, -63.5793918 44.6419643, -63.579371 44.6419251, -63.5793855 44.6419212, -63.5793699 44.6418917, -63.5793557 44.6418955))",OpenStreetMap
305562ce-ac89-4574-93e4-6e33d0ba40fd,The Crane,,"POLYGON ((-63.5792774 44.6417122, -63.5788835 44.6418153, -63.5788703 44.6418188, -63.5789352 44.6419451, -63.5789396 44.6419537, -63.5789528 44.6419502, -63.5793467 44.6418471, -63.5792774 44.6417122))",OpenStreetMap
023df8d7-02dd-4d13-90f1-fa26a74e5b90,,15.279644012451172,"POLYGON ((-63.5784999 44.6418562, -63.578531 44.6419124, -63.5786332 44.6418838, -63.5786569 44.6419268, -63.57878 44.6418923, -63.5787251 44.6417931, -63.5784999 44.6418562))",Microsoft ML Buildings
f82018e3-f523-416d-b3eb-34cac75f9bf7,,21.020103454589844,"POLYGON ((-63.5786727 44.641674, -63.5786241 44.6416866, -63.5785854 44.6416107, -63.5784195 44.6416536, -63.5784866 44.6417851, -63.5787011 44.6417297, -63.5786727 44.641674))",Microsoft ML Buildings
5af62caa-da3f-4d3b-a6ca-850071c5b419,The Greystones,,"POLYGON ((-63.57807 44.6416566, -63.5781874 44.6418945, -63.5783228 44.6418613, -63.5782056 44.6416227, -63.57807 44.6416566))",OpenStreetMap
17097707-10e5-428c-9d26-332acbf6bcad,Charter House,,"POLYGON ((-63.5778988 44.642154, -63.5782699 44.6420614, -63.5781874 44.6418945, -63.5778166 44.6419871, -63.5778988 44.642154))",OpenStreetMap
42575ffc-d887-4b77-aab9-69623b58357e,,,"POLYGON ((-63.5790044 44.6420933, -63.5789443 44.6419732, -63.5787257 44.6420285, -63.5787361 44.6420493, -63.5785951 44.642085, -63.5787507 44.6423961, -63.5788095 44.6423813, -63.578797 44.6423563, -63.5788989 44.6423304, -63.578802 44.6421366, -63.5788572 44.6421227, -63.5788607 44.6421297, -63.5789957 44.6420955, -63.5790044 44.6420933))",OpenStreetMap
4a4125fb-d14b-4af9-a86e-df26f5462987,,,"POLYGON ((-63.5788266 44.6418996, -63.5785331 44.6419787, -63.5785732 44.6420546, -63.5788667 44.6419754, -63.5788969 44.6419672, -63.5788589 44.6418953, -63.5788286 44.6419035, -63.5788266 44.6418996))",OpenStreetMap
7a89f11b-ec8a-49e1-8d08-2d956750569c,,,"POLYGON ((-63.5793369 44.6423196, -63.5792021 44.6420529, -63.5790149 44.6421008, -63.5791497 44.6423675, -63.5793369 44.6423196))",OpenStreetMap
3d47a4fa-6cf6-42f2-8b18-cafaa7d30e74,,,"POLYGON ((-63.5788607 44.6421297, -63.5788572 44.6421227, -63.578802 44.6421366, -63.5789426 44.6424177, -63.5791327 44.6423696, -63.5789957 44.6420955, -63.5788607 44.6421297))",OpenStreetMap
62bb6e02-fded-41a0-ac69-754ab22f5c4e,Spring Garden Place,,"POLYGON ((-63.5778988 44.642154, -63.5777141 44.6422, -63.5779517 44.6426838, -63.5782257 44.6426157, -63.57812 44.642401, -63.57831 44.6423537, -63.5784157 44.6425684, -63.5786425 44.642512, -63.5784048 44.6420282, -63.5783228 44.6418613, -63.5781874 44.6418945, -63.5782699 44.6420614, -63.5778988 44.642154))",OpenStreetMap
e7fc2ce1-1c48-48a6-ba7f-80f9ace10226,,,"POLYGON ((-63.57812 44.642401, -63.5782257 44.6426157, -63.5784157 44.6425684, -63.57831 44.6423537, -63.57812 44.642401))",OpenStreetMap
eb362e93-246f-46fc-b20a-52d57411788c,,,"POLYGON ((-63.5781045 44.6430089, -63.57826 44.6429664, -63.5781772 44.6428128, -63.5780216 44.6428554, -63.5781045 44.6430089))",OpenStreetMap
6e628108-9010-4e54-9ddf-73987caaf03a,,,"POLYGON ((-63.578338 44.6427689, -63.5781772 44.6428128, -63.57826 44.6429664, -63.5782752 44.6429945, -63.5783529 44.6429729, -63.5783913 44.642963, -63.5783388 44.6428597, -63.5783806 44.642849, -63.5783573 44.6428032, -63.578338 44.6427689))",OpenStreetMap
7a75eba0-1523-494b-b0c7-803957a5b038,Nelson Place,,"POLYGON ((-63.579227 44.6425494, -63.5787854 44.6426683, -63.5787969 44.6426898, -63.5788589 44.6428064, -63.5790426 44.6427569, -63.5790933 44.6428524, -63.5791544 44.6428359, -63.5791039 44.6427409, -63.5792963 44.6426891, -63.5792986 44.6426934, -63.5794352 44.6426566, -63.5793747 44.6425429, -63.5792424 44.6425785, -63.579227 44.6425494))",OpenStreetMap
e9f9d26f-4998-433c-8cde-134490355c46,,,"POLYGON ((-63.5794866 44.6428029, -63.5795086 44.6427971, -63.5794352 44.6426566, -63.5792986 44.6426934, -63.5792963 44.6426891, -63.5791039 44.6427409, -63.5791544 44.6428359, -63.5790933 44.6428524, -63.5790426 44.6427569, -63.5788589 44.6428064, -63.5789573 44.6429969, -63.5793908 44.6428821, -63.5794011 44.642902, -63.5795218 44.6428699, -63.5794866 44.6428029))",OpenStreetMap
d14fbbe7-2d3a-4b77-9a4a-1354670e9dbf,The Lord Nelson Hotel and Suites,,"POLYGON ((-63.5794617 44.6425193, -63.5793747 44.6425429, -63.5794352 44.6426566, -63.5795086 44.6427971, -63.5794866 44.6428029, -63.5795218 44.6428699, -63.5794011 44.642902, -63.5794614 44.6430171, -63.5798049 44.6429259, -63.5797449 44.6428115, -63.5796989 44.6428238, -63.5795844 44.6426055, -63.5797242 44.6425684, -63.5796508 44.6424284, -63.5794429 44.6424836, -63.5794617 44.6425193))",OpenStreetMap
1aadb65f-9368-4c60-b156-a27c4673c85e,,,"POLYGON ((-63.5809555 44.6418143, -63.5810635 44.6417875, -63.5809748 44.6416061, -63.5808668 44.6416329, -63.5809555 44.6418143))",OpenStreetMap
714055ee-534b-4859-98a4-3bf5c212edca,,4.901859283447266,"POLYGON ((-63.5819201 44.6420083, -63.5818934 44.6419592, -63.581789 44.6419879, -63.5818157 44.642037, -63.5819201 44.6420083))",OpenStreetMap
5ab523c8-a8ac-412d-acbb-bcc1985f361a,,7.234101295471191,"POLYGON ((-63.5816177 44.6420861, -63.5815924 44.6420394, -63.5814898 44.6420675, -63.5815151 44.6421143, -63.5816177 44.6420861))",OpenStreetMap
c48cf0fa-1029-4218-b3c3-ec543a78dfb5,Horticulture Hall,5.547638893127441,"POLYGON ((-63.5818985 44.6422236, -63.5818647 44.6421605, -63.5818095 44.6421755, -63.5818015 44.6421611, -63.5817834 44.6421662, -63.5817661 44.6421711, -63.5817737 44.6421845, -63.5817244 44.6421986, -63.5817584 44.6422619, -63.5817966 44.6422515, -63.5818174 44.6422904, -63.5818758 44.6422745, -63.5818549 44.6422355, -63.5818985 44.6422236))",OpenStreetMap
2645d5f5-086a-4431-a8c7-d753426af42f,,,"POLYGON ((-63.5821667 44.6427672, -63.5821241 44.6427534, -63.5820811 44.6427654, -63.5820619 44.6427958, -63.5820784 44.6428265, -63.582121 44.6428399, -63.5821643 44.6428284, -63.5821832 44.642798, -63.5821667 44.6427672))",OpenStreetMap
aa591b68-e837-47ad-834c-e2ba986d7c2b,Garden Crest Condominiums,24.304637908935547,"POLYGON ((-63.5846607 44.6420641, -63.584525 44.6418138, -63.5841843 44.6419073, -63.58432 44.6421576, -63.5846607 44.6420641))",OpenStreetMap
5f759261-3c49-431e-9f18-cae2d4272b5e,,16.652294158935547,"POLYGON ((-63.5842511 44.6422145, -63.5841096 44.641963, -63.583952 44.6420079, -63.5840935 44.6422594, -63.5842511 44.6422145))",OpenStreetMap
8c80d03b-c7e0-4e3a-905d-398dfbf47c8a,Spring Garden Professional Building,,"POLYGON ((-63.5839455 44.641709, -63.5838152 44.641443, -63.5836488 44.6414842, -63.583779 44.6417503, -63.5839455 44.641709))",OpenStreetMap
a2320028-bc1c-4722-ad5c-315a65149165,Summer Crest Apartments,22.632728576660156,"POLYGON ((-63.5843538 44.6415894, -63.5842271 44.6413305, -63.5838672 44.6414197, -63.5839939 44.6416786, -63.5843538 44.6415894))",OpenStreetMap
eb1faa2e-e56b-4f14-ab09-58903b6ab518,Summer Gardens,29.47983169555664,"POLYGON ((-63.5833769 44.6407254, -63.5834742 44.6407549, -63.5837803 44.6406677, -63.5837703 44.6406499, -63.5837915 44.6406105, -63.5837655 44.6405614, -63.5837124 44.6405469, -63.5836609 44.6404554, -63.5833522 44.6405433, -63.5833101 44.6406065, -63.5833769 44.6407254))",OpenStreetMap
d65b9163-387d-4734-98c3-66d5c8059414,,,"POLYGON ((-63.5837328 44.6401181, -63.5838665 44.6403781, -63.5839442 44.6403577, -63.5839636 44.6403967, -63.5840001 44.6403877, -63.5839796 44.6403479, -63.584077 44.6403219, -63.5840229 44.640218, -63.5841623 44.6401801, -63.5840816 44.6400219, -63.5837328 44.6401181))",OpenStreetMap
b9c120f5-e310-4452-9097-19b92315a05b,,,"POLYGON ((-63.5846319 44.6403752, -63.5845783 44.6402731, -63.584478 44.6402998, -63.5845316 44.6404019, -63.5846319 44.6403752))",OpenStreetMap
eedab515-efc1-480e-827f-b8c95ff87a13,,,"POLYGON ((-63.5845501 44.6402561, -63.5845126 44.6401861, -63.5843717 44.6402243, -63.5844092 44.6402943, -63.5845501 44.6402561))",OpenStreetMap
eccae8d7-18df-4707-9ed3-12c97d4e776d,,,"POLYGON ((-63.5845903 44.6405446, -63.584692 44.6405175, -63.5846369 44.6404127, -63.5845352 44.6404398, -63.5845903 44.6405446))",OpenStreetMap
bb510f13-6303-4c8e-8625-960bc74fbe27,,,"POLYGON ((-63.5847594 44.6406166, -63.5847138 44.6405336, -63.5846279 44.6405576, -63.5846735 44.6406405, -63.5847594 44.6406166))",OpenStreetMap
a9e3ae38-b813-499e-ab27-0f90c853c806,Medical Arts Building,10.503570556640625,"POLYGON ((-63.5843888 44.6409136, -63.5842539 44.6406621, -63.5840777 44.64071, -63.5842126 44.6409615, -63.5843888 44.6409136))",OpenStreetMap
0bb12491-bc5d-4d1b-8739-a43cb1e194e3,,6.524435043334961,"POLYGON ((-63.5847558 44.6408169, -63.5848669 44.6407859, -63.5847923 44.6406503, -63.5846747 44.640683, -63.5846932 44.6407167, -63.5846473 44.6407295, -63.584695 44.640816, -63.5847473 44.6408015, -63.5847558 44.6408169))",OpenStreetMap
47128f67-cd9a-4e7e-9f34-3b5d24a5bae2,,,"POLYGON ((-63.5839144 44.6439039, -63.5839057 44.643885, -63.5837611 44.6439191, -63.5837699 44.643938, -63.5839144 44.6439039))",OpenStreetMap
1eb2e2c2-84d0-4d52-8487-cbaede4521ce,,,"POLYGON ((-63.5836891 44.6439506, -63.5836618 44.6438919, -63.5830819 44.6440293, -63.5831092 44.644088, -63.5836891 44.6439506))",OpenStreetMap
b9fbfc2a-2894-402f-b45d-16dd8a78ad0b,,,"POLYGON ((-63.5845093 44.6444463, -63.58454 44.6444395, -63.584314 44.6439161, -63.5842834 44.6439228, -63.5845093 44.6444463))",OpenStreetMap
f2f93eda-d39d-40d2-ba6f-f8b9a8a19be4,,,"POLYGON ((-63.5840274 44.6450689, -63.5840038 44.6450205, -63.5839579 44.645032, -63.5839595 44.6450355, -63.5838623 44.6450597, -63.5838909 44.645118, -63.5839481 44.6451037, -63.5839413 44.6450901, -63.5840274 44.6450689))",OpenStreetMap
d05d5b6c-bb98-4084-8fee-ae95f1a4f8be,Halifax Lancers,,"POLYGON ((-63.5836491 44.6452628, -63.5836306 44.6452252, -63.5837614 44.645192, -63.5837742 44.6451781, -63.5837798 44.6451547, -63.5837796 44.6451376, -63.5837752 44.645107, -63.5837627 44.6450798, -63.5837434 44.6450613, -63.5837169 44.6450467, -63.5836954 44.6450371, -63.5836635 44.6450351, -63.5831515 44.645161, -63.583213 44.6452798, -63.5831788 44.6452885, -63.5832 44.6453347, -63.5832187 44.6453759, -63.583076 44.6454132, -63.5833437 44.6455309, -63.5835807 44.6454672, -63.5834939 44.6453042, -63.5835504 44.6452891, -63.5835859 44.6452797, -63.5836491 44.6452628))",OpenStreetMap
4c811bda-0b33-4613-9476-177bdaf2e87a,Citadel High School,6.412663459777832,"POLYGON ((-63.5842112 44.6476756, -63.5844528 44.6476143, -63.5847896 44.6475288, -63.5847852 44.6475203, -63.5846248 44.6472026, -63.5844287 44.6468142, -63.5843302 44.646615, -63.5843001 44.646554, -63.5842372 44.6464503, -63.5841115 44.6462735, -63.5839784 44.6461257, -63.5839487 44.6460926, -63.5838921 44.6461059, -63.5837144 44.6461475, -63.5841944 44.6470947, -63.5839503 44.64716, -63.5840553 44.6473676, -63.5842112 44.6476756))",OpenStreetMap
36035b73-1524-4a67-898d-2ab9d98d4d3d,West Ravelin,,"POLYGON ((-63.5809821 44.6469751, -63.5810399 44.6465983, -63.5805759 44.6467497, -63.5807411 44.6468793, -63.5809821 44.6469751))",OpenStreetMap
5b32b28b-458e-4e60-8a6d-dcd8eb512424,North Ravelin,,"POLYGON ((-63.5821116 44.6481965, -63.5818542 44.647785, -63.5817069 44.647892, -63.5815307 44.6481689, -63.5821116 44.6481965))",OpenStreetMap
4c6fd5c5-f9a4-40a0-bb4f-55804bc4f94a,North Magazine,,"POLYGON ((-63.581268 44.6474651, -63.5811623 44.6475599, -63.5813734 44.647679, -63.581479 44.6475842, -63.581268 44.6474651))",OpenStreetMap
5cebe362-dd36-4100-885e-129a56574d22,,,"POLYGON ((-63.5802675 44.6468893, -63.5801124 44.6468101, -63.580159 44.6466187, -63.579638 44.6462203, -63.5791928 44.6466984, -63.5785971 44.6470616, -63.5792686 44.6473332, -63.5794639 44.6474122, -63.5794795 44.6475316, -63.5795488 44.648043, -63.5804288 44.6479173, -63.5805262 44.6479802, -63.5811794 44.6484023, -63.5815534 44.647824, -63.5820262 44.6474843, -63.5813476 44.6472369, -63.5811096 44.6473197, -63.5808367 44.6471802, -63.5802675 44.6468893), (-63.5790913 44.6469315, -63.5791263 44.6469579, -63.5793696 44.6467968, -63.5796351 44.6465441, -63.5799087 44.6467058, -63.5799459 44.6467278, -63.5799634 44.6467381, -63.5798615 44.6468314, -63.5801578 44.646992, -63.5807147 44.6472937, -63.5811279 44.6475176, -63.5811493 44.6475292, -63.5812597 44.6474248, -63.5815329 44.6475833, -63.5813833 44.6477146, -63.5810857 44.6481781, -63.5806396 44.6478968, -63.58048 44.6477962, -63.5803877 44.6478087, -63.5797056 44.6479011, -63.579646 44.647513, -63.5796276 44.6473761, -63.5796202 44.6473208, -63.5793693 44.6472217, -63.5789726 44.6470651, -63.5789598 44.6470059, -63.5790913 44.6469315))",OpenStreetMap
9259a06e-39bc-4ebd-8636-a4a8df8df967,Cavalier Building,,"POLYGON ((-63.580961 44.6475222, -63.5803233 44.6471842, -63.5801852 44.6473162, -63.5808228 44.6476541, -63.580961 44.6475222))",OpenStreetMap
8ad68d88-3b37-4a4c-a434-926771d70e4a,South Ravelin,,"POLYGON ((-63.5790761 44.6466043, -63.5792611 44.6463978, -63.5787008 44.6463207, -63.5788386 44.6467451, -63.5790761 44.6466043))",OpenStreetMap
a77c1d83-3400-4aa9-a39c-6c508515b76a,,,"POLYGON ((-63.5802375 44.6470038, -63.5802987 44.647036, -63.5803219 44.6470132, -63.5802608 44.6469796, -63.5802375 44.6470038))",OpenStreetMap
674fbe75-9db3-41f5-adc4-bc6ad6ba2f8b,South Magazine,,"POLYGON ((-63.5798547 44.6466915, -63.5796491 44.6465813, -63.5795418 44.6466825, -63.5797474 44.6467928, -63.5798547 44.6466915))",OpenStreetMap
8baeb1b3-eb94-47c3-b34e-97b59ce2b8f6,,,"POLYGON ((-63.578403 44.6444758, -63.5783813 44.6444361, -63.5783075 44.6444565, -63.5783291 44.6444962, -63.578403 44.6444758))",OpenStreetMap
c6d14756-9c71-4922-bbfd-1f580bca32a6,,,"POLYGON ((-63.5783511 44.6443776, -63.5783178 44.6443187, -63.5782116 44.644349, -63.5782449 44.6444079, -63.5783511 44.6443776))",OpenStreetMap
f71cd0d5-5b6a-4974-bfc8-f8964a97963d,,,"POLYGON ((-63.5785839 44.644438, -63.578552 44.6443773, -63.5784476 44.6444051, -63.5784529 44.6444152, -63.578411 44.6444264, -63.57843 44.6444624, -63.5784733 44.6444508, -63.578481 44.6444655, -63.5785839 44.644438))",OpenStreetMap
653bed12-4e16-4a90-8c4c-fef514bf5cf7,,,"POLYGON ((-63.5784067 44.6445738, -63.5786185 44.6445172, -63.5785836 44.6444511, -63.5783718 44.6445077, -63.5784067 44.6445738))",OpenStreetMap
